feature_1,feature_2,feature_3,feature_4,feature_5,target
5.0469126657633705,-1.3173019454971546,8.593847042549841,-4.220934055457312,-5.012274617105962,1.0
-4.864972909480734,-7.087693820311522,-7.342822232942666,-1.2978205194655041,3.807263906559882,1.0
-1.2692961859460434,-10.347855601698058,-1.4496470924401026,1.3883128799012443,-2.8778259665291173,0.0
8.985986491131715,-5.447201801991049,-6.777666281592524,5.631237668351414,2.8164590193162273,1.0
-4.842255416563251,10.327615499222123,5.602898201323101,-2.831958872702738,-5.145916951323779,1.0
-0.7248448246856808,4.668652956469183,0.9206330183706498,-12.630704459150827,-3.6463706974539916,1.0
4.745792077993917,-7.705775872525109,3.311263185534188,-0.158772422432947,2.6662338961277965,1.0
-5.705742132950474,5.516654937846909,-8.64190719208755,-0.8426669734204179,-7.59067700961219,1.0
-1.8389674023622926,-3.4590030072108577,10.959627604080723,-6.368064406752032,-4.4707734879419725,1.0
6.440581171128983,2.0904420305565714,1.3143105066510121,-6.068141395615182,-7.720052732326998,1.0
0.4666251666827459,3.1768551037294213,-3.526106333676754,7.330651392522648,-10.93242776736426,1.0
4.823398789597817,6.42534704269107,4.591657604689901,0.9941018538062029,10.458402432639504,1.0
2.5155693008916575,-6.294613806253647,6.470995215278824,5.194502359221919,2.4885968509199903,0.0
-9.07486054211183,-4.104072488586079,-3.2729453882653554,1.522749433008244,-2.9618504012455222,0.0
2.9840110789286998,-9.175099726155887,4.304440072942787,-0.9842852869736112,-5.605015702762705,1.0
5.042150538678539,5.626675448856675,2.069402879548237,5.945339066429247,-6.876609371328647,1.0
-5.841913150985137,-4.655557003981825,2.6868700252180107,8.36251345815976,-3.3236934047388456,1.0
-0.7632044532843594,-3.0186663585631592,-10.164511064019363,2.7373715754813195,-0.7033378031506733,0.0
-0.5118624272102713,8.815788743000859,1.0479383142938385,-6.453074257452277,-0.5286999258856053,0.0
1.5152348308564927,-0.3732096610277357,8.237333104966803,-1.1535540123405925,11.15259765322437,1.0
-4.532920978703562,2.3339160472015656,-3.7736052881327122,5.067581261067443,5.838234885416918,1.0
-8.175851622074092,-3.8815215072365583,8.141724998337146,-4.4313764140171585,-1.0791006308184967,0.0
6.3666829279270285,-3.7230220922521178,-6.734874622563075,5.110216965472686,8.374461259089816,1.0
7.657650577553822,-0.8560037279270266,-4.292196799088372,0.3133644540662856,10.86768119732484,1.0
5.416790302555583,0.6694949063884232,11.023590924489046,-3.780386893135303,-1.843712953849742,0.0
5.211190193722087,-3.3079438923172515,2.566028571412519,9.310670695480834,-6.134159481228445,0.0
8.198619675214143,-2.8157370174780287,-6.160981328680148,-1.9597434128222513,2.013945206094218,0.0
-6.1783978426719255,3.355867336128234,-8.91783187224309,4.033706071214193,-4.875145592639211,0.0
1.206220612040216,3.987206272825263,5.440088344217866,-4.8106032757970665,5.469072398773639,1.0
7.860022476958415,5.400016551392813,-1.6024616580345075,2.4415413106588586,-0.7286017906014792,1.0
8.272450886878815,2.4497966897580943,-2.199569117302906,-1.2239350826357367,7.95166216050009,1.0
1.735681362276556,-1.8520095211618008,-7.494860698713994,8.240200961913441,-3.6720051955743465,1.0
3.218797724868784,-0.5800650128179893,12.101906234625039,2.970206065580502,-1.7391397884058537,0.0
-2.661722692994231,-2.253159896149141,-9.440775811294317,-7.085772435790192,-6.670988221924907,1.0
11.866616582644841,-4.247248445484652,1.1130709698237524,1.3150355992190734,-2.6788142734704135,0.0
0.4722055880790283,-5.667911506720028,6.080354457929231,2.6563895818884307,-4.860523129227181,1.0
-9.523133942143232,-0.365174539776047,4.3670856334773,5.175310472994119,5.685181795993195,0.0
0.3693776167167989,-1.1359498935815957,-1.4082828375764966,-3.904630659011066,-13.317048354708293,1.0
2.844537749979381,-1.1195154638402374,-2.921445387085297,-8.927159806025916,1.5576471882676743,1.0
-1.47061877185612,4.43837297599774,6.2788999030054224,-5.199313306818888,3.4177014058240793,1.0
9.86099509331153,2.121343401369662,3.343101515089926,7.0547034753520155,-2.513067662799979,0.0
-4.024996142953948,2.324551630465691,-10.696216300126801,6.404705612626005,-4.355062415511843,1.0
-5.149624504294052,-8.52782883660998,-4.1593900952240626,6.525293759423012,3.142851919394959,0.0
1.2468149468988456,8.70864713113721,-5.880115752194143,7.512704882644067,-0.7670865144294612,0.0
-7.392851156728154,5.468680021157136,4.898254176860559,3.441327870409931,6.971632456452933,0.0
9.671499947085959,-4.580797751099943,1.3363441526811008,-6.574274496027408,-3.0775769516801024,0.0
6.457560892501845,2.7969974926571313,5.950672053224851,-5.972841491755021,0.6256028892507423,0.0
-10.028313689496054,0.3634670317208977,-4.781849861866736,6.507803961593402,1.7559088125390534,0.0
-3.083521758030822,2.0423620227357273,-3.419078572335608,-2.742330323650098,10.540881227298883,1.0
-1.412775035744299,-3.919252130538205,0.8346858680298141,-4.545265827602653,7.828626156215938,1.0
-7.048661878078537,-8.007793027088253,-2.633970734779966,-1.1136307431979011,8.603118114960779,1.0
-1.933796127793069,6.058232684772077,-1.2684989506016873,-5.914608717771484,-4.792344249036771,1.0
3.5138425704241154,-3.192052919991264,-7.779290790270825,-1.7747814410073333,-7.6024005539904245,1.0
8.564185087427056,-7.295628331603483,-4.71565392591572,-6.791743460477373,-1.0311982609833632,1.0
-1.2022417162859789,4.23271833526546,8.008030201534197,-1.8900007434792165,-3.596951463516503,1.0
2.4831201537166083,0.05530465658362188,4.810806736665782,12.84357201772509,1.3152384061936073,1.0
1.4682734625654035,4.471933198403765,4.093151986479324,3.33333901445205,-10.90783866485257,0.0
0.25631112976908804,-2.195570354057297,4.982130866749255,5.398326933135018,7.883540687705912,0.0
-2.873706938535277,4.978655457415839,9.421557641236284,-3.3985261018408064,5.969846749768929,0.0
3.707413314066958,5.722378567331141,6.417183766959311,-3.370031760092892,-4.687441571675037,0.0
-7.0135073908869945,0.6756965859736201,8.774719294898153,6.598468463875138,5.081206887016553,1.0
9.897637487148216,-1.441063137093422,-1.316975890176817,-5.6762732218319565,-5.916553559608434,0.0
-6.319750204130089,-2.323708728305461,1.3667823580884737,-3.8347065500271063,-6.171553026928639,1.0
-0.942638901979761,-5.356880346823451,-7.070409829661784,-0.4618102282845227,-9.445173423710381,0.0
-3.8452934693306267,-0.6114342576006292,1.3803512472504313,10.175932532307069,-8.682447455384018,1.0
-11.783984623198476,-6.074331973673346,-3.4471847696213342,-2.292146523386671,1.7615842169049425,1.0
-4.818532061245052,0.9136524098240012,-7.9689891886276705,3.139836507888714,1.6073661885335377,1.0
-3.2882942476784978,9.023872557543877,-9.656247956726288,1.0624807623699803,-3.0634710760351824,1.0
3.8230103049152038,-1.304098888859388,-4.542745531557535,-0.622335397338661,-7.915812023116848,1.0
-9.523948077942851,-0.5605015166695927,-5.826534857283488,0.2063917618026372,6.632431308048372,0.0
5.2878115403507175,9.02933050075266,5.5492089859282325,0.9450403025998777,-1.6803030318566818,1.0
2.955792107528706,4.5105711563330155,4.87671766135788,2.021759257729902,8.003009135063586,0.0
-7.824132755625054,-2.316799644126667,-5.705067992100153,-0.6409407492808928,4.632146391550598,0.0
-8.111996197683895,-4.867876655190079,-0.46993611469377866,-2.3684259790188382,2.160789899234216,1.0
1.779675533333554,-2.6901486855382095,5.6178132461031005,8.78932636600749,-1.335579053993114,0.0
-4.280605748986352,7.0153211713566215,4.969108920325714,5.099944446868806,5.075451355421705,1.0
2.0497236872242803,-9.133763489105814,8.519710643151509,-2.061735219090057,-2.129970838871726,0.0
-7.791848989740334,-2.0383529062152546,-3.5209922284154462,1.5885907361939111,-8.013189124881755,1.0
4.919995766522379,-7.793994374259192,-1.841725256681025,4.112756615650485,6.224192674616069,1.0
0.5714413497396115,8.324259024907445,2.0595265860987184,1.939814523200591,4.730289243459365,1.0
-2.219178807638721,3.9099921652394096,-5.986601595079487,4.297332930339017,-8.33551064513202,1.0
-2.665014283080119,-7.006005065666879,6.423490922641969,5.464184340494033,4.085957140091537,1.0
8.903432655911597,-4.141069436997996,4.616139788450369,-1.2884949475296374,-7.043540663848262,0.0
-2.0012471456545997,5.367246188768234,2.6982784686943377,-8.6775471068598,-2.3679416641403632,0.0
10.202100403473525,-8.966302763034355,1.0034819309455818,-2.416177095767861,-2.16279318826381,1.0
-9.13308770440552,0.09718643959044104,-1.1888969290879208,8.912658168074303,2.174468268487751,0.0
5.506121588253099,2.808895222351169,8.960568198691302,1.3213912998378046,0.868835585448164,0.0
-3.9580892144867126,3.2461428154133,2.520813971575389,4.687407670409204,-6.74312930650183,1.0
9.624851603381599,7.392691522242874,-4.375782744666952,5.316452580468551,1.1393862387027762,1.0
9.898368184158187,0.42771985324348943,-4.296016274605507,-2.075982284824145,0.27185426133729895,0.0
3.183401884345286,6.561449173837568,1.5127588330780088,10.755715839520539,-4.983921615989221,1.0
1.2278099876771913,-3.66690175321204,-3.947250585311334,8.156391071010038,1.7142962637647137,1.0
8.486514473440884,-4.933743637194178,8.518411781362936,-0.7391506230286156,5.150491519664686,1.0
-2.3918478871786935,-6.441710804245871,-5.929104987180882,-8.556828458437842,-3.6619429792005063,0.0
8.411432766264145,-3.2389157856965562,-5.896694069736243,-6.901202737169746,2.3150859984462393,0.0
-8.057855684171063,3.4619728149319697,0.8548675810595396,-6.8727287072266225,-6.64232696706964,0.0
-4.68137902566038,4.620936732152998,5.426850691113903,3.224297429281467,10.624727375299178,1.0
-5.210718667826057,4.918775761771482,-1.044252537230881,-6.727700707942599,-1.517114297939992,1.0
1.4590866185394844,8.582698609057452,-4.528385348503402,-1.2461352705037385,1.4660231405910964,1.0
-4.037102901762713,-1.9234041712066272,-7.033278221923426,9.899062539589098,-1.2425276033495185,0.0
4.190849950687115,3.94421740662963,2.28240512905745,6.641857727539215,-6.209370217183503,0.0
-8.867463710736374,3.5993986091192545,2.6139982748582486,0.13534352305377784,-1.2494447331712477,1.0
-7.314329876137765,-1.3962683572782173,0.8299329142595911,-5.496725029114831,3.6943522368113797,1.0
2.0653524746484915,3.321144562351867,-4.044829415095658,8.701350121258129,3.691907233596485,0.0
-5.458692137332983,-0.6644775379235701,8.137974397431025,5.464018932251403,4.204642620505278,1.0
-0.8014808987928526,-10.914575963161013,1.210107061411497,6.87922121327232,0.6645421822910472,0.0
-1.7318638917815126,2.3106567730905088,-7.242952613838864,10.711151571136499,-4.5246416643905825,1.0
3.681400958516398,1.014257013536526,6.4663461625925684,0.9027427797131189,-7.986863744444795,0.0
-9.848432242918575,-4.358838789474341,6.806589779855603,2.072817896322577,-1.5435894212729546,0.0
-3.8917226515232017,-3.520117544343719,6.1929066686206875,11.406593630548128,0.028213807206346038,1.0
-0.17691201824475772,0.7357306395869541,-6.691778234535126,7.803416158640433,-7.921755037783287,0.0
0.31491388239065027,1.6837882691857868,10.53288557466821,0.441375341318888,2.632336526786028,0.0
5.017409455486911,6.609330060839838,0.7068467666302504,5.398339511270641,4.743485709099165,0.0
-8.126900594032003,1.1957053253718493,3.8373753638475923,5.998609657073139,5.080847174301157,1.0
6.79116054969964,3.787639116656059,2.561618075287631,6.98835098714262,2.266051991248801,0.0
-3.2303448456435615,-8.963456745201208,9.718939872865946,1.5617809648212793,2.8851972758668327,1.0
-3.9162667132822424,8.722403630910316,6.880555103528813,2.203302334204059,-0.6212489205741755,1.0
-3.325191443888495,-4.533953079611327,6.439575171225069,5.039648376135538,-1.2329587148115626,1.0
6.9116444263158945,-4.114654375365443,-3.99473810345709,-6.351168068325289,-0.05934937350746224,0.0
0.4897341797088417,-5.339978824466826,8.057480562110426,-5.150968859920193,-0.8884331054254705,0.0
-7.832918851746994,-0.9006004695393683,0.9127262253980711,-7.166086884341719,-2.578455091667915,0.0
0.17552870636641024,5.711037745357096,8.393431313039557,-2.5150859667493544,-5.880296839233154,1.0
-4.276960333154751,-4.588709753763119,-1.3037740953655663,0.8747413561877524,8.89867146108724,0.0
3.3178704496730536,0.18177536157342697,-6.102689202748191,-1.6802609564998512,-8.360179484307382,0.0
-6.50317168008332,-1.3351701608110986,-1.5264373996549137,5.60718102953508,4.706972329215314,1.0
-1.4510321515414946,1.1988834427798472,-8.957414980291427,-3.9449802104417557,4.653926535291986,0.0
5.454338738900724,10.518244503887903,-7.20147472579691,-0.21358815313875928,1.9261005561252165,1.0
-7.947616242838754,-6.089644132124134,-2.721426311212311,-0.6137707641192042,-5.997395658317501,1.0
0.38959223076925126,4.433659528587636,-6.225954773757349,-4.440162046346872,-4.659756349381067,1.0
-3.3064149217794023,-8.706518085433782,7.11806742422585,-2.233381689994981,5.158418901564596,0.0
-8.77518651197499,10.041013805403455,0.8231224468201622,3.2103370168822107,2.6814826337916293,1.0
5.521225394124883,5.460878296044217,3.0379022103555404,-5.409515383513473,1.0968919084904203,1.0
-4.064316656777908,-1.6067383169515403,-0.375359877108821,8.80542402328605,1.7953648172644765,1.0
-8.218434066149607,3.1948292885739633,-4.477394506613907,-5.593439541634927,6.3179727637463,0.0
4.606906625104113,5.135061038695245,4.848392655802328,-4.558083160583405,2.8503554221910625,1.0
-4.592739917919083,-7.542119676895033,-0.9290958729757943,-3.4088275410078586,-3.088664190265924,1.0
-3.375901401640697,-6.707841506257528,-5.560883643767604,5.165019282739804,-2.6471307037494514,0.0
-1.0646316868134538,-2.5049473598244987,0.5439606586357214,-6.212772570831423,7.327848380044605,1.0
-6.626866759132989,0.6763871609790715,-0.48761057911507416,6.310208386831684,-6.04736665029127,0.0
3.2650206014435055,-1.1156258189750896,-9.097586445880994,-2.0420810601831954,-6.72003313292049,1.0
-2.1537373198348564,-7.127915767581993,4.319573242622712,6.790749827021059,0.8838756450077874,0.0
2.9950640112098856,-1.5559703535296598,3.3422031994876975,7.857273598527961,9.203340545633514,0.0
-0.8616779576632109,0.5387382013096312,-11.568310663290621,-1.966510438009877,-5.502208405951357,0.0
-4.6384290735657085,7.460119068964454,0.1792730753111901,1.8698018530220986,-4.3935522531633655,1.0
1.862293200758334,2.9925364283807006,-2.1351788547116763,1.9082589979821432,-10.018789777924082,0.0
8.468733371139459,5.50277323627315,-4.526976594239833,4.3602700145468125,-1.579420816044113,1.0
4.9205059451606505,-3.5323652200231086,-4.479550379135213,-8.124715474277503,4.607997836244615,1.0
-4.6316543044209775,-6.892353222292359,-1.30752658132132,4.965051757669533,2.1637654092566576,1.0
2.8058088948989894,-1.0489366060176661,-2.405883702077543,-0.0401064826878907,-9.232403994842617,1.0
2.8317055693781996,3.905643460475863,-3.855100621639847,4.217892552500398,10.633671724319328,0.0
-1.3812825409790213,-7.429384628008114,7.545519616192655,2.9898269249669944,4.585015951062496,1.0
5.148750371348103,6.876719370552711,-7.1554786660100556,-6.418636589841138,-1.6737173297888113,0.0
-7.862363987038235,6.8377600044018365,-1.6835120212141939,-3.8545764149522803,4.211448514851835,1.0
7.090806422527151,-0.6715800034981847,7.463321956624263,9.276526812045383,-1.8746520355314922,1.0
-3.5101866068943126,-8.350774135343944,-4.222959092297355,0.9178285580646974,6.577793594210327,1.0
6.7993110005573705,-2.448523498379376,0.8872422707426328,11.786059986194827,2.0188347506440922,1.0
-2.799088225508623,0.6711577740295616,-3.8790856213830125,-13.14012253424524,-0.06728205688532543,1.0
11.74975418008911,1.558034397366072,6.30308489679321,-2.200991198235291,3.30795466311296,1.0
12.291674927610526,1.9817996191157385,0.2601184026093664,-3.4615699952430443,-1.391786380261175,0.0
10.11050751851636,-5.503007638900324,-0.016141115713852114,-3.363932961990167,-0.4221837702333344,1.0
-1.0562044491039306,3.022286562498756,-7.228705879932777,7.1747537734856515,5.478953886200472,1.0
8.027397539587467,3.0846324212772713,-5.293534506066788,4.1804945531569855,-1.2441419899413526,0.0
-1.1619190845196543,6.907620272293776,-3.2352790788864056,-4.9460554173649935,-9.219773929164392,0.0
-0.23607997748484594,1.63289158218182,-6.3103258753853675,0.20497394700248447,10.070536448102583,1.0
-4.861453731206736,1.0635262945283355,-5.305225353703195,-2.9772538748716477,-7.695825020825869,0.0
2.4717583059119375,-4.9752821520340715,8.801191004020742,-2.683318792386602,2.340046058088563,0.0
-1.0353362980640184,7.988114374033658,-6.458503671205062,3.3397885256935793,-1.8032333265399099,0.0
1.3130081109209817,8.175450788792796,-3.1529209396888547,4.1581519986610465,-2.0510669430288306,1.0
-1.000657056871002,1.0170356253631214,-10.66223543498009,-0.27548395845325885,2.2814837516332154,0.0
-1.9155852890127445,-1.436386146570268,3.476450439055965,6.8885482562600995,-5.893175977723938,1.0
-2.208192002656624,1.1020967003136144,-8.345424133205949,5.434131752520913,3.9665323742166687,0.0
9.443723922953907,-1.922122261319957,-2.3124558637835957,-3.8082895960417487,-5.5920481677377705,1.0
-3.3448257418589273,-7.699305191189873,6.189248734244121,7.434429670415854,2.2260493954116325,0.0
-8.623745994373614,5.413593959951617,-0.5638789270050089,5.421365456572177,3.2580427565128884,1.0
-3.0661683063177785,0.48700809023427466,10.043743961329206,-4.896700728050035,3.083336546106519,1.0
1.423322112542543,4.446139981438572,-6.299668917432593,5.851471682164795,2.0689234188239194,1.0
11.34345667704627,7.842571717366282,-2.1871810693632683,-0.8306720098215375,-0.5884576924969258,1.0
12.008855920159588,1.572587472709516,0.5658461065858301,2.660040047657272,3.8624284146177135,0.0
-6.4779641170263975,-5.318639355219642,6.564034146299419,-0.6654849095704133,2.6867530346082273,0.0
4.0606934630887395,6.534381325896144,4.402477510593425,4.599172761667515,-0.5276655793804088,1.0
-6.833746610743764,-4.922093083020289,-3.9706085129267077,-1.8884759816441448,5.544441671264931,0.0
-5.832535856988034,5.464768925204642,-6.051587034461998,-1.2636788422515484,-9.690161826256762,1.0
5.911221641400283,1.967782383526201,7.025786865674861,2.163176454809587,-5.305118070391358,0.0
3.161541064991122,-5.962357158852787,1.4840619128930106,10.426640411354795,-3.5408593837732694,0.0
-1.0156376767214943,8.696986662174709,-0.2857057324806526,-9.574465160541097,-0.7608496773945722,0.0
3.3253654532948715,-8.286292893079183,6.210762258340681,-0.40460593325442284,-1.5943716321123733,0.0
-9.297562782303086,-2.9787336610170603,-0.1061708741845773,-5.8285902368484,6.3006932699701235,0.0
-5.911178565573197,-6.1038275099162735,-2.9731055426216857,-3.623175945698555,-2.4154703877383623,1.0
-1.0209374637472737,-11.847227565400337,-5.803875478860674,-3.237523114725475,-3.2302258769680097,1.0
-6.020416526800257,3.854076627986916,-7.357016452864558,-5.986675778130311,-1.7130966783177626,1.0
-8.954545801517707,2.964549820664832,-0.2249380968701262,0.3925726494545263,-3.289809024365153,1.0
-5.433644050413098,5.279296787245544,-5.297822564752923,9.313167952311499,-4.878782279424041,1.0
-0.27530163748666164,12.504770284128165,-3.523715068984322,-0.2715693571326408,0.2541876205909708,0.0
7.784658520307781,-3.6621922423571105,3.701164666350225,2.836615983860053,-5.024184468636592,0.0
-0.6427777706087228,2.289338831205952,-8.535206973825431,-8.415676317931963,4.4353577622672935,0.0
-7.462368610374814,3.5423855355761096,4.566036891833725,-0.7208570446048753,-5.603234036151871,0.0
12.082658173354144,-2.896484897594787,1.1072279016123159,5.10903606482092,-3.7804157927579825,1.0
2.237298480373957,5.011491315387292,-9.991375322158852,-0.9330108065927821,-3.630614316069699,1.0
-6.143627188377694,8.891869533987101,-2.3930636464406754,2.00727116504797,-4.175477220010838,1.0
-1.1269534594109698,7.7938308578183495,4.677557743990365,-2.6981638665261234,7.268186965196254,1.0
-4.358314517512728,-1.6732041301352372,11.833102484394264,-2.491357953229678,-0.9880807902381633,0.0
0.46750091069862165,0.8628208135975749,-6.868350595930085,-10.993556615735406,-0.06675455134959786,0.0
0.1457802542648626,-3.8684677033739767,-6.551848582681799,9.825930437041293,3.8128830222621524,0.0
0.0838960436355344,-10.241675644659402,6.203599506148645,5.018408874495418,-0.6572419487149188,0.0
-3.429330087359801,-10.097795795468675,3.2349593217843218,2.8333890140409483,3.432369459492484,1.0
-3.641185485168272,6.172026820840088,-5.30194929767859,-0.9622391486053636,4.428462786471984,1.0
0.6064235627710048,2.1243553111595337,-7.766809698283534,-3.6865598808773092,4.604922184990655,1.0
-1.5991253238599232,-4.61969545084874,11.044001508428229,5.649430932195919,-4.267923729892594,1.0
-0.42784463147463647,9.687604194311675,1.0033337695531703,2.2224097563288265,0.1465952506796851,1.0
-8.960356628306627,6.898833883078675,1.736704777775224,1.5949473597728216,-3.2493229420378595,1.0
-5.461937151692781,2.5719238667052546,-0.24479849804636214,-6.787252464803939,4.174413473674731,1.0
5.766435739220046,3.0182891947635273,5.71833987752527,-0.9112882477260972,-6.716270689667003,0.0
-8.712354584423386,-9.32830509102265,4.190876894365768,-1.934671182333836,3.430918243939349,1.0
13.093659991459507,-2.052677129868007,-4.428429667913334,0.7542838912957615,0.40330028049362987,1.0
-4.058242919181294,8.045125489270843,0.4553066637722528,-1.6240017857813607,-3.9952389556199313,1.0
-10.623958437210034,-0.4808147106211152,-0.7775104296074165,-2.463193974279309,1.1083669588227065,0.0
-3.4545628003575493,1.1814920733532681,6.250730985790161,-9.572208135859462,4.997125762481657,0.0
2.64736207043732,11.586616955559888,1.2630757492894857,-6.486674048289563,3.3270829619871822,1.0
-7.875926069654406,2.6423108650166838,-0.10670708342734808,5.3204706146797385,4.865098958359299,0.0
0.48433680586408767,12.621667480935788,-4.503580028186934,2.0650203857200076,-3.451432397635802,1.0
-6.387544237064056,-3.1931811112040775,1.6615799958680073,-6.488560684829796,5.014040802308216,0.0
-6.615024519499442,6.865943491159004,-7.037398789960765,4.894084572401069,-2.1501686101041266,0.0
-8.382445776089785,-4.0015471228006145,-2.3169297604082213,-5.07345153896371,-5.158890326615026,1.0
-6.234975410671868,0.5610630478593197,-1.6554235360229788,6.5146548448337995,9.199409494837626,0.0
2.949487014810129,0.8063128866266132,1.2426682725219471,1.6185744392110886,-10.367563755652824,0.0
-0.4129612019239165,7.029444877066548,-5.841578768016812,-1.5660811579650162,-7.6052426042638865,1.0
2.112194889811916,0.17845076629466378,10.481369227414298,0.03748399433859637,2.5780384287753173,0.0
2.5882021520399596,-1.0959100456173545,10.152441084996871,5.46771034003467,1.7698232807928058,1.0
0.7529059027228264,-5.809206090456844,-7.002682282572195,-2.1195479737769447,5.758143323715705,0.0
-0.24519630832138253,-6.2439507371329865,0.1876673972832102,8.647916935367338,-2.670444080977127,0.0
-6.202921008298597,2.5122507432074292,7.275657429752311,0.3032199703148324,-1.4782536259227905,1.0
5.760841171873707,-5.60507087102816,-6.212229224535616,-0.37953539257759206,-8.103088946247782,0.0
2.2781843215925557,-0.04881675274244812,-1.209867290462919,0.39215043272323447,-11.712810606301309,1.0
-2.252653124994482,-3.2331677946468056,-0.7582666588150145,9.131018385387804,-0.7222982970703694,1.0
-5.549437402163923,8.652882348092254,-2.058784844593149,-5.073224074791688,2.89053179193123,1.0
-0.8783329252957788,-11.23786803695383,-3.0441848282136332,-7.341918405023226,2.401671526668042,1.0
-3.675544812149708,0.06989138066332223,1.9621412528594107,7.273097983914557,-8.587056128207946,1.0
11.70034609065074,-1.5571462450135893,3.7105015610240843,-2.391948662867901,-3.1918578744167676,0.0
7.63288963453417,-1.686345510031469,-1.782819003206406,-10.193713974102476,0.8972103787917135,0.0
-6.7712154892072185,1.2568081960780562,2.2564345834985793,-0.31696240417192556,-10.787915079463891,0.0
1.2547402756612844,5.230894520277779,5.686529131169336,-6.965767958376207,-3.3473620283416086,0.0
1.5002471443162864,6.407925493472371,10.349357455881266,2.295909250876614,3.647924113548931,0.0
-3.9910774731749226,7.669427217626403,2.886015722873248,-0.9799487975616432,-6.079621728210804,0.0
-7.072607503368651,1.2662752416303424,11.539296886970453,3.2338231984266117,-0.8728029510716278,1.0
-2.322227909151994,4.532476872455361,4.7378898268779395,7.350523337518258,-8.160031715108635,0.0
2.8302266881641036,7.571049589955639,1.0603902674665981,-3.1896845727421215,4.834305514456986,1.0
9.006292339578287,-3.0943528672914464,-0.019122243010975874,-3.977272266023037,3.806917163333722,0.0
6.6692439964725265,0.70758074136985,0.7928217875201908,11.42559323117153,4.455083269591966,1.0
-4.881281439357014,7.186528425791476,4.531704275235194,7.302004584194913,4.435232362491436,0.0
-7.623232697104399,2.159302310132862,-0.7319046446743224,0.654806449607472,-8.958754427034481,1.0
3.4697386255343114,0.4307914148390325,-5.206131824558207,11.35044131169775,-0.9159727519983973,0.0
0.24379259022604988,0.29015889597230354,-2.1888559564511074,4.860976330602643,11.850577694917172,0.0
7.762365620679263,2.175262441030071,6.665088616299296,3.0326214344174853,1.5471632932336814,0.0
-6.306861004156426,-4.998544036449091,2.9154224403001128,4.713650715313255,-5.0517195803559405,0.0
-6.421070269968246,-6.780148614129899,3.085119664353658,1.6199985594634194,0.8106063671086928,1.0
-9.853574840843905,2.6272057315376407,4.619979841357246,3.844581731161695,-7.47528129757899,1.0
-3.3535191396770943,3.9442696719026435,9.976453009669852,-2.036831837378761,6.206315134378696,0.0
-6.921408504153775,-5.806082177487086,1.4779810813663223,10.02731069057629,3.41352110066311,1.0
0.36895497457700155,-6.08909815126522,4.860409085841193,8.673332874177019,-5.73903095504685,0.0
0.2524091013848783,-11.443775425795032,-1.7169784388060085,4.850368128118673,-6.205014722940926,1.0
-1.756812562307129,4.963377986618212,4.650425133430668,0.8340621398635341,-7.067982385948357,1.0
3.5003695218622792,-2.2888452900063374,3.2685241027205905,-5.831859353240364,7.669078635846089,0.0
-5.752174648402178,3.5661325724236748,6.520979553509004,-3.8440435324516558,9.638222879427115,1.0
4.243537124502171,-2.800641458669658,-6.82687702616556,7.600586326241565,3.7112851763122654,1.0
2.6964148401284733,0.3536776457046997,-7.191782697174243,2.1074840809549285,7.5789861866881925,0.0
-8.379951791236584,-1.5916891172940133,3.081297137375806,0.6069794025947832,-4.168946831810633,1.0
-5.417453326191961,-4.080061701587967,-0.25822961518516446,4.921388702439745,-7.121625283255678,0.0
